date,customer,sales,no_of_products
2024-02-26,0010366334,2494.0,6
2024-02-27,0010366334,4797.0,11
2024-02-29,0010366334,161.75,1
2024-03-01,0010366334,1751.75,5
2024-03-02,0010366334,346.5,1
2024-03-03,0010366334,483.25,2
2024-03-04,0010366334,3452.25,10
2024-03-05,0010366334,415.5,1
2024-03-06,0010366334,654.5,1
2024-03-07,0010366334,1200.45,4
2024-03-08,0010366334,977.5,2
2024-03-10,0010366334,207.75,1
2024-03-11,0010366334,2281.0,5
2024-03-12,0010366334,2067.25,7
2024-03-13,0010366334,673.75,2
2024-03-14,0010366334,2315.35,8
2024-03-15,0010366334,413.75,2
2024-03-16,0010366334,412.0,1
2024-03-18,0010366334,5693.5,9
2024-03-19,0010366334,2570.25,5
2024-03-20,0010366334,207.75,1
2024-03-21,0010366334,1897.6,5
2024-03-25,0010366334,3920.0,9
2024-03-26,0010366334,6010.25,13
2024-03-27,0010366334,535.0,2
2024-03-28,0010366334,346.5,1
2024-03-29,0010366334,757.0,2
2024-04-01,0010366334,7037.5,13
2024-04-02,0010366334,2777.1,8
2024-04-03,0010366334,1193.5,3
2024-04-04,0010366334,3948.85,6
2024-04-05,0010366334,207.75,1
2024-04-06,0010366334,488.75,2
2024-04-08,0010366334,3984.25,8
2024-04-09,0010366334,4464.75,8
2024-04-10,0010366334,1049.0,2
2024-04-11,0010366334,1157.85,4
2024-04-12,0010366334,906.25,2
2024-04-15,0010366334,5039.0,9
2024-04-17,0010366334,1039.5,2
2024-04-18,0010366334,1112.6,4
2024-04-19,0010366334,3124.75,5
2024-04-20,0010366334,1485.5,2
2024-04-21,0010366334,1343.75,4
2024-04-22,0010366334,4784.75,12
2024-04-23,0010366334,1257.25,2
2024-04-25,0010366334,3232.6,6
2024-04-26,0010366334,654.5,1
2024-04-27,0010366334,693.0,1
2024-04-29,0010366334,384.0,2
2024-04-30,0010366334,1814.0,5
2024-05-01,0010366334,2799.0,8
2024-05-02,0010366334,1070.0,2
2024-05-03,0010366334,3891.25,7
2024-05-06,0010366334,5130.5,9
2024-05-07,0010366334,2496.0,7
2024-05-08,0010366334,1384.0,3
2024-05-09,0010366334,1880.1,5
2024-05-10,0010366334,206.0,1
2024-05-11,0010366334,1791.0,4
2024-05-13,0010366334,415.5,1
2024-05-14,0010366334,6987.5,8
2024-05-15,0010366334,1600.0,3
2024-05-16,0010366334,899.85,3
2024-05-17,0010366334,904.25,4
2024-05-18,0010366334,693.0,1
2024-05-20,0010366334,5062.5,8
2024-05-21,0010366334,3552.75,12
2024-05-22,0010366334,1828.75,4
2024-05-23,0010366334,384.0,2
2024-05-27,0010366334,693.0,1
2024-05-28,0010366334,5454.5,14
2024-05-29,0010366334,415.5,1
2024-05-30,0010366334,2087.35,6
2024-05-31,0010366334,535.0,2
2024-06-01,0010366334,4661.25,5
2024-06-02,0010366334,915.75,2
2024-06-03,0010366334,2050.75,4
2024-06-04,0010366334,1739.0,5
2024-06-05,0010366334,693.0,1
2024-06-06,0010366334,4230.85,9
2024-06-09,0010366334,488.75,2
2024-06-10,0010366334,2739.5,5
2024-06-11,0010366334,4497.0,10
2024-06-13,0010366334,582.6,3
2024-06-14,0010366334,1313.0,3
2024-06-15,0010366334,758.5,2
2024-06-17,0010366334,3167.75,7
2024-06-18,0010366334,5270.0,13
2024-06-19,0010366334,1376.75,4
2024-06-20,0010366334,1097.6,5
2024-06-21,0010366334,1384.0,3
2024-06-24,0010366334,3668.0,5
2024-06-25,0010366334,1579.0,4
2024-06-26,0010366334,1313.0,3
2024-06-27,0010366334,1499.75,6
2024-06-28,0010366334,387.75,2
2024-07-01,0010366334,8168.75,15
2024-07-02,0010366334,5105.5,11
2024-07-03,0010366334,1250.35,4
2024-07-04,0010366334,1023.75,4
2024-07-05,0010366334,327.25,1
2024-07-08,0010366334,2942.25,8
2024-07-09,0010366334,3164.0,14
2024-07-10,0010366334,1726.75,4
2024-07-11,0010366334,2346.75,8
2024-07-15,0010366334,5310.25,8
2024-07-16,0010366334,832.5,2
2024-07-17,0010366334,2317.75,5
2024-07-18,0010366334,973.85,4
2024-07-22,0010366334,4313.75,10
2024-07-23,0010366334,2707.25,8
2024-07-24,0010366334,505.25,2
2024-07-25,0010366334,1197.35,5
2024-07-26,0010366334,535.0,2
2024-07-29,0010366334,1845.5,5
2024-07-30,0010366334,2057.5,6
2024-07-31,0010366334,2448.5,4
2024-08-01,0010366334,4773.2,9
2024-08-02,0010366334,3590.5,9
2024-08-05,0010366334,2698.0,7
2024-08-06,0010366334,3307.0,9
2024-08-07,0010366334,1461.75,3
2024-08-08,0010366334,1436.5,2
2024-08-09,0010366334,1049.5,3
2024-08-12,0010366334,3610.5,6
2024-08-13,0010366334,3716.5,13
2024-08-14,0010366334,2926.5,4
2024-08-15,0010366334,3159.2,9
2024-08-16,0010366334,346.5,1
2024-08-18,0010366334,968.5,2
2024-08-19,0010366334,7754.75,12
2024-08-20,0010366334,1810.0,6
2024-08-21,0010366334,3113.5,6
2024-08-22,0010366334,3400.0,4
2024-08-23,0010366334,782.25,3
2024-08-26,0010366334,1641.5,6
2024-08-27,0010366334,3206.25,7
2024-08-28,0010366334,3087.75,5
2024-08-29,0010366334,1964.35,7
2024-08-31,0010366334,693.0,1
2024-09-03,0010366334,11216.0,19
2024-09-04,0010366334,1217.5,3
2024-09-05,0010366334,678.25,2
2024-09-07,0010366334,275.5,1
2024-09-09,0010366334,3993.0,13
2024-09-10,0010366334,3016.75,7
2024-09-11,0010366334,1228.0,4
2024-09-12,0010366334,3271.45,5
2024-09-13,0010366334,1014.75,3
2024-09-16,0010366334,2868.5,7
2024-09-17,0010366334,862.25,2
2024-09-18,0010366334,2914.0,6
2024-09-19,0010366334,2539.5,6
2024-09-20,0010366334,1446.25,4
2024-09-23,0010366334,1600.5,4
2024-09-24,0010366334,1778.75,6
2024-09-25,0010366334,1725.0,4
2024-09-26,0010366334,1635.1,5
2024-09-30,0010366334,1112.0,4
2024-10-01,0010366334,5713.5,9
2024-10-02,0010366334,2035.75,3
2024-10-03,0010366334,3205.35,7
2024-10-05,0010366334,693.0,1
2024-10-07,0010366334,3044.25,8
2024-10-08,0010366334,4707.0,15
2024-10-09,0010366334,1120.25,3
2024-10-11,0010366334,1715.75,4
2024-10-14,0010366334,2786.0,3
2024-10-15,0010366334,4567.35,12
2024-10-16,0010366334,1674.0,3
2024-10-18,0010366334,654.5,1
2024-10-21,0010366334,2237.75,8
2024-10-22,0010366334,6562.0,13
2024-10-23,0010366334,3291.2,9
2024-10-24,0010366334,2592.75,2
2024-10-26,0010366334,561.25,1
2024-10-28,0010366334,4412.75,11
2024-10-29,0010366334,2115.25,5
2024-10-31,0010366334,920.35,3
2024-11-01,0010366334,5385.0,8
2024-11-04,0010366334,2137.5,5
2024-11-05,0010366334,5137.0,8
2024-11-06,0010366334,1183.0,3
2024-11-07,0010366334,1371.25,3
2024-11-11,0010366334,3856.25,10
2024-11-12,0010366334,1612.75,5
2024-11-13,0010366334,1432.25,3
2024-11-14,0010366334,3908.6,4
2024-11-15,0010366334,1193.25,3
2024-11-17,0010366334,551.0,1
2024-11-18,0010366334,6263.5,11
2024-11-19,0010366334,483.25,2
2024-11-20,0010366334,831.0,2
2024-11-21,0010366334,973.85,3
2024-11-22,0010366334,2450.5,7
2024-11-25,0010366334,4219.0,9
2024-11-26,0010366334,207.75,1
2024-11-27,0010366334,1542.35,5
2024-12-02,0010366334,3737.75,14
2024-12-03,0010366334,2194.25,7
2024-12-04,0010366334,1947.0,4
2024-12-05,0010366334,1915.75,5
2024-12-06,0010366334,346.5,1
2024-12-09,0010366334,7159.35,13
2024-12-10,0010366334,831.0,1
2024-12-11,0010366334,1789.25,4
2024-12-12,0010366334,1653.5,5
2024-12-16,0010366334,5996.0,12
2024-12-17,0010366334,2744.85,8
2024-12-19,0010366334,1238.95,3
2024-12-20,0010366334,2565.0,7
2024-12-23,0010366334,209.75,1
2024-12-26,0010366334,1899.0,5
2024-12-27,0010366334,970.25,3
2024-12-28,0010366334,346.5,1
2024-12-30,0010366334,956.0,4
2024-12-31,0010366334,654.5,1
2024-01-08,0010375670,472.0,1
2024-01-15,0010375670,502.25,2
2024-01-22,0010375670,696.75,3
2024-02-12,0010375670,969.5,3
2024-02-27,0010375670,303.0,1
2024-03-12,0010375670,1246.75,4
2024-03-18,0010375670,867.75,2
2024-03-25,0010375670,1016.25,3
2024-04-01,0010375670,867.75,2
2024-04-02,0010375670,1309.0,1
2024-04-09,0010375670,2221.25,4
2024-04-13,0010375670,2206.5,3
2024-04-15,0010375670,3221.25,6
2024-04-22,0010375670,3214.0,4
2024-04-29,0010375670,2195.5,4
2024-05-04,0010375670,981.75,1
2024-05-09,0010375670,2133.0,2
2024-05-11,0010375670,1483.5,2
2024-05-13,0010375670,2828.75,3
2024-05-17,0010375670,1309.0,1
2024-05-20,0010375670,981.75,1
2024-05-21,0010375670,220.0,3
2024-05-22,0010375670,1000.5,1
2024-05-28,0010375670,1864.75,4
2024-05-29,0010375670,3447.0,3
2024-06-03,0010375670,568.75,2
2024-06-08,0010375670,2138.0,4
2024-06-10,0010375670,713.5,2
2024-06-12,0010375670,2346.25,3
2024-06-17,0010375670,327.25,1
2024-06-24,0010375670,4604.5,8
2024-06-27,0010375670,983.25,2
2024-07-01,0010375670,1891.25,4
2024-07-02,0010375670,213.25,1
2024-07-08,0010375670,981.75,1
2024-07-09,0010375670,4927.5,2
2024-07-12,0010375670,1414.0,2
2024-07-13,0010375670,724.5,1
2024-07-18,0010375670,4034.5,5
2024-07-20,0010375670,654.5,1
2024-07-22,0010375670,1364.5,3
2024-07-26,0010375670,178.0,1
2024-07-27,0010375670,1000.5,1
2024-07-29,0010375670,241.5,1
2024-08-02,0010375670,824.0,1
2024-08-03,0010375670,654.5,1
2024-08-07,0010375670,500.25,1
2024-08-10,0010375670,1564.0,3
2024-08-17,0010375670,1000.5,1
2024-08-26,0010375670,2292.25,3
2024-08-30,0010375670,5248.5,4
2024-09-03,0010375670,1224.75,2
2024-09-05,0010375670,500.25,1
2024-09-11,0010375670,2618.0,1
2024-09-13,0010375670,2236.5,2
2024-09-16,0010375670,1500.75,1
2024-09-18,0010375670,241.5,1
2024-09-30,0010375670,483.0,1
2024-10-01,0010375670,1000.5,1
2024-10-07,0010375670,500.25,1
2024-10-14,0010375670,1118.25,2
2024-10-16,0010375670,1309.0,1
2024-10-18,0010375670,654.5,1
2024-10-21,0010375670,1483.5,2
2024-10-24,0010375670,58454.25,7
2024-11-04,0010375670,2965.5,4
2024-06-10,0010412315,412.0,1
2024-07-30,0010412315,412.0,1
2024-08-13,0010412315,1683.75,1
2024-09-03,0010412315,206.0,1
2024-09-24,0010412315,206.0,1
2024-10-15,0010412315,206.0,1
2024-10-22,0010412315,495.25,1
2024-10-29,0010412315,1785.5,2
2024-11-20,0010412315,551.0,1
2024-11-26,0010412315,206.0,1
2024-11-29,0010412315,206.0,1
2024-12-30,0010412315,206.0,1
2023-03-02,0010418407,323.75,1
2023-03-20,0010418407,323.75,1
2023-04-03,0010418407,323.75,1
2023-04-19,0010418407,1359.75,3
2023-06-01,0010418407,809.25,2
2023-06-22,0010418407,388.5,1
2023-07-04,0010418407,194.25,1
2023-07-19,0010418407,388.5,1
2023-08-02,0010418407,194.25,1
2023-08-16,0010418407,388.5,1
2023-09-01,0010418407,388.5,1
2023-09-26,0010418407,388.5,1
2023-10-09,0010418407,194.25,1
2023-10-25,0010418407,194.25,1
2023-11-01,0010418407,582.75,1
2023-11-27,0010418407,194.25,1
2023-12-13,0010418407,388.5,1
2024-01-03,0010418407,582.75,1
2024-02-05,0010418407,388.5,1
2024-02-20,0010418407,194.25,1
2024-03-08,0010418407,415.5,1
2024-03-29,0010418407,415.5,1
2024-05-13,0010418407,346.5,1
2024-06-01,0010418407,693.0,1
2024-06-27,0010418407,346.5,1
2024-07-01,0010418407,1039.5,1
2024-07-31,0010418407,693.0,1
2024-08-07,0010418407,693.0,1
2024-09-04,0010418407,693.0,1
2024-09-16,0010418407,693.0,1
2024-10-02,0010418407,693.0,1
2024-11-01,0010418407,1039.5,1
2024-12-04,0010418407,693.0,1
2024-02-02,0010432337,161.75,1
2024-02-24,0010432337,161.75,1
2024-03-29,0010432337,851.25,2
2024-05-16,0010432337,1500.75,1
2024-06-14,0010432337,356.0,1
2024-08-08,0010432337,534.0,1
2024-08-13,0010432337,1485.75,1
2024-10-01,0010432337,2034.75,2
2024-11-27,0010432337,712.0,1
2024-02-08,0010432409,451.5,2
2024-02-09,0010432409,14860.5,2
2024-02-12,0010432409,645.75,2
2024-02-14,0010432409,225.75,1
2024-02-15,0010432409,225.75,1
2024-02-20,0010432409,2031.75,4
2024-02-23,0010432409,225.75,1
2024-02-29,0010432409,451.5,2
2024-03-04,0010432409,241.5,1
2024-03-06,0010432409,178.0,1
2024-03-12,0010432409,724.5,1
2024-03-15,0010432409,3139.5,7
2024-03-18,0010432409,724.5,1
2024-03-19,0010432409,241.5,1
2024-03-20,0010432409,1702.0,3
2024-03-21,0010432409,483.0,2
2024-03-25,0010432409,2227.75,4
2024-03-26,0010432409,483.0,1
2024-04-08,0010432409,724.53,1
2024-04-16,0010432409,9236.25,17
2024-04-17,0010432409,2032.25,6
2024-04-18,0010432409,724.5,2
2024-04-22,0010432409,5068.5,12
2024-04-23,0010432409,2404.0,4
2024-04-24,0010432409,668.0,2
2024-04-25,0010432409,1913.0,5
2024-04-26,0010432409,275.5,1
2024-04-29,0010432409,3073.75,8
2024-04-30,0010432409,4168.25,9
2024-05-01,0010432409,2500.25,7
2024-05-02,0010432409,454.75,2
2024-05-06,0010432409,7678.27,17
2024-05-07,0010432409,2645.5,3
2024-05-08,0010432409,943.5,3
2024-05-09,0010432409,1219.0,5
2024-05-10,0010432409,488.75,2
2024-05-13,0010432409,4747.5,10
2024-05-14,0010432409,3504.25,6
2024-05-15,0010432409,1551.0,4
2024-05-16,0010432409,2060.0,6
2024-05-17,0010432409,702.0,3
2024-05-20,0010432409,2315.25,6
2024-05-21,0010432409,4062.75,9
2024-05-22,0010432409,1702.0,5
2024-05-23,0010432409,3196.5,9
2024-05-24,0010432409,551.0,2
2024-05-28,0010432409,6930.75,17
2024-05-29,0010432409,971.75,3
2024-05-30,0010432409,3577.75,9
2024-05-31,0010432409,1673.75,3
2024-06-03,0010432409,6183.0,11
2024-06-04,0010432409,3562.5,9
2024-06-05,0010432409,275.5,1
2024-06-06,0010432409,2926.75,10
2024-06-10,0010432409,2170.0,4
2024-06-11,0010432409,4415.5,10
2024-06-12,0010432409,1241.5,4
2024-06-13,0010432409,1909.5,7
2024-06-17,0010432409,4568.25,12
2024-06-18,0010432409,1005.75,3
2024-06-19,0010432409,5540.0,10
2024-06-20,0010432409,3526.25,8
2024-06-21,0010432409,488.75,2
2024-06-24,0010432409,4813.75,11
2024-06-25,0010432409,2011.5,6
2024-06-30,0010432409,2404.0,4
2024-07-01,0010432409,3992.25,12
2024-07-02,0010432409,5443.75,9
2024-07-03,0010432409,881.25,3
2024-07-08,0010432409,5972.25,15
2024-07-09,0010432409,1762.5,3
2024-07-10,0010432409,1909.5,6
2024-07-11,0010432409,2494.5,8
2024-07-12,0010432409,517.0,2
2024-07-15,0010432409,2983.25,7
2024-07-16,0010432409,5298.5,10
2024-07-17,0010432409,2321.0,6
2024-07-18,0010432409,792.5,3
2024-07-22,0010432409,5483.5,16
2024-07-23,0010432409,639.75,1
2024-07-24,0010432409,1005.75,4
2024-07-25,0010432409,2341.75,8
2024-07-26,0010432409,1881.25,3
2024-07-29,0010432409,5319.25,13
2024-07-30,0010432409,2488.75,6
2024-07-31,0010432409,517.0,2
2024-08-01,0010432409,1741.75,5
2024-08-02,0010432409,1088.25,4
2024-08-05,0010432409,2562.5,8
2024-08-06,0010432409,4516.5,11
2024-08-08,0010432409,2162.5,8
2024-08-09,0010432409,517.0,2
2024-08-12,0010432409,5091.0,11
2024-08-13,0010432409,1460.5,3
2024-08-14,0010432409,1426.5,6
2024-08-15,0010432409,2162.5,9
2024-08-19,0010432409,9538.75,15
2024-08-20,0010432409,2494.5,3
2024-08-21,0010432409,551.0,1
2024-08-22,0010432409,1460.5,5
2024-08-26,0010432409,18190.5,13
2024-08-27,0010432409,937.75,2
2024-08-28,0010432409,1707.75,5
2024-08-29,0010432409,2458.25,8
2024-09-01,0010432409,275.5,1
2024-09-02,0010432409,730.25,3
2024-09-03,0010432409,5780.0,17
2024-09-04,0010432409,454.75,2
2024-09-05,0010432409,3526.75,9
2024-09-06,0010432409,730.25,3
2024-09-09,0010432409,5985.75,16
2024-09-10,0010432409,213.25,1
2024-09-11,0010432409,1281.25,4
2024-09-12,0010432409,1034.0,4
2024-09-16,0010432409,4832.5,9
2024-09-17,0010432409,2596.5,6
2024-09-18,0010432409,943.5,3
2024-09-19,0010432409,1005.75,4
2024-09-23,0010432409,3921.0,12
2024-09-24,0010432409,2308.0,8
2024-09-25,0010432409,275.5,1
2024-09-26,0010432409,730.25,3
2024-09-30,0010432409,4680.75,12
2023-01-03,0010432476,468.0,1
2023-01-10,0010432476,184.25,1
2023-01-16,0010432476,359.5,1
2023-01-23,0010432476,1445.5,3
2023-01-30,0010432476,1346.0,3
2023-02-03,0010432476,719.0,1
2023-02-14,0010432476,468.0,1
2023-02-21,0010432476,601.5,2
2023-02-27,0010432476,920.5,2
2023-03-06,0010432476,2355.25,4
2023-03-10,0010432476,4035.0,3
2023-03-20,0010432476,1172.5,3
2023-03-27,0010432476,356.0,1
2023-04-03,0010432476,777.5,2
2023-04-10,0010432476,505.5,1
2023-04-19,0010432476,909.0,1
2023-04-24,0010432476,447.0,2
2023-05-08,0010432476,894.0,2
2023-05-12,0010432476,672.5,1
2023-05-15,0010432476,178.0,1
2023-05-22,0010432476,3486.25,4
2023-06-06,0010432476,1523.0,2
2023-06-12,0010432476,1111.5,2
2023-06-14,0010432476,398.5,1
2023-06-19,0010432476,777.0,1
2023-06-22,0010432476,472.0,1
2023-06-29,0010432476,1345.0,1
2023-07-05,0010432476,1216.75,2
2023-07-09,0010432476,2726.0,3
2023-07-12,0010432476,582.75,1
2023-07-20,0010432476,356.0,1
2023-07-31,0010432476,4152.75,8
2023-08-08,0010432476,1364.25,2
2023-08-21,0010432476,2406.0,2
2023-08-28,0010432476,758.25,1
2023-08-31,0010432476,582.75,1
2023-09-11,0010432476,2896.75,5
2023-09-25,0010432476,909.0,1
2023-10-02,0010432476,683.5,2
2023-10-09,0010432476,1397.25,3
2023-10-18,0010432476,1932.75,3
2023-10-30,0010432476,1205.75,4
2023-11-13,0010432476,1566.5,3
2023-11-20,0010432476,1233.5,3
2023-11-22,0010432476,555.75,2
2023-11-27,0010432476,372.25,2
2023-12-11,0010432476,2845.0,4
2023-12-18,0010432476,1172.0,3
2023-12-20,0010432476,388.5,1
2024-01-08,0010432476,978.25,3
2024-01-16,0010432476,2322.5,3
2024-01-23,0010432476,1319.0,3
2024-01-29,0010432476,2169.5,5
2024-02-05,0010432476,1803.0,3
2024-02-19,0010432476,388.75,2
2024-02-26,0010432476,2239.0,3
2024-03-04,0010432476,843.25,2
2024-03-11,0010432476,1202.75,3
2024-03-16,0010432476,415.5,1
2024-03-19,0010432476,816.0,3
2024-03-21,0010432476,719.5,1
2024-03-29,0010432476,1646.75,2
2024-04-03,0010432476,654.5,1
2024-04-09,0010432476,1174.25,2
2024-04-10,0010432476,719.5,1
2024-04-17,0010432476,2449.25,4
2024-04-23,0010432476,3099.75,5
2024-04-30,0010432476,206.0,1
2024-05-06,0010432476,932.75,2
2024-05-13,0010432476,1404.25,3
2024-05-16,0010432476,1621.0,3
2024-05-21,0010432476,925.5,2
2024-05-28,0010432476,2882.5,4
2024-06-04,0010432476,2113.25,3
2024-06-11,0010432476,966.5,2
2024-06-18,0010432476,2041.75,3
2024-06-25,0010432476,2305.75,5
2024-06-28,0010432476,206.0,1
2024-07-02,0010432476,1731.5,4
2024-07-09,0010432476,628.75,2
2024-07-12,0010432476,1439.0,1
2024-07-16,0010432476,822.5,2
2024-07-23,0010432476,689.25,3
2024-07-30,0010432476,1974.0,3
2024-08-06,0010432476,2003.75,5
2024-08-13,0010432476,477.0,1
2024-08-15,0010432476,927.25,2
2024-08-20,0010432476,2787.25,5
2024-08-23,0010432476,3616.5,2
2024-08-27,0010432476,477.0,1
2024-08-29,0010432476,1422.5,3
2024-09-05,0010432476,708.0,2
2024-09-11,0010432476,1854.5,2
2024-09-20,0010432476,412.0,1
2024-09-24,0010432476,2354.75,3
2024-10-01,0010432476,477.0,1
2024-10-08,0010432476,892.5,2
2024-10-11,0010432476,1865.5,2
2024-10-15,0010432476,2500.0,2
2024-10-22,0010432476,1116.75,3
2024-10-23,0010432476,654.5,1
2024-10-29,0010432476,2416.25,3
2024-10-31,0010432476,207.75,1
2024-11-05,0010432476,1328.5,2
2024-11-07,0010432476,1488.5,3
2024-11-12,0010432476,477.0,1
2024-11-13,0010432476,207.75,1
2024-11-19,0010432476,1427.5,3
2024-11-26,0010432476,561.25,1
2024-12-04,0010432476,3223.25,5
2024-12-11,0010432476,2787.25,3
2024-12-17,0010432476,561.25,1
2024-02-14,0010435972,2895.5,2
2024-02-19,0010435972,1451.0,2
2024-02-22,0010435972,1195.5,1
2024-03-13,0010435972,2383.0,2
2024-03-18,0010435972,724.5,1
2024-03-25,0010435972,2132.5,1
2024-03-28,0010435972,956.75,1
2024-04-01,0010435972,1706.0,1
2024-04-04,0010435972,2059.8,2
2024-04-08,0010435972,356.0,1
2024-04-09,0010435972,1066.25,1
2024-04-12,0010435972,356.0,1
2024-04-16,0010435972,1790.75,2
2024-04-19,0010435972,3089.25,2
2024-05-03,0010435972,2132.5,1
2024-05-08,0010435972,2559.0,1
2024-05-09,0010435972,1530.8,1
2024-05-13,0010435972,2699.75,3
2024-05-14,0010435972,1066.25,1
2024-05-23,0010435972,1706.0,1
2024-05-30,0010435972,966.0,1
2024-06-03,0010435972,1066.25,1
2024-06-05,0010435972,2132.5,1
2024-06-10,0010435972,483.0,1
2024-06-11,0010435972,1066.25,1
2024-06-17,0010435972,1279.5,1
2024-06-18,0010435972,1219.25,2
2024-06-24,0010435972,1947.25,2
2024-06-25,0010435972,2132.5,1
2024-06-27,0010435972,1481.25,2
2024-06-28,0010435972,617.85,2
2024-07-05,0010435972,3198.75,1
2024-07-08,0010435972,2706.55,2
2024-07-15,0010435972,1913.5,1
2024-07-17,0010435972,2430.5,2
2024-07-19,0010435972,755.0,1
2024-07-23,0010435972,295.75,1
2024-07-25,0010435972,853.0,1
2024-07-29,0010435972,1745.5,2
2024-07-30,0010435972,1683.75,3
2024-08-05,0010435972,2132.5,1
2024-08-06,0010435972,1492.75,1
2024-08-12,0010435972,4159.0,3
2024-08-19,0010435972,1207.5,1
2024-08-22,0010435972,1492.75,1
2024-08-26,0010435972,1066.25,1
2024-08-28,0010435972,2236.25,2
2024-09-05,0010435972,241.5,1
2024-09-09,0010435972,3625.25,2
2024-09-11,0010435972,1681.25,2
2024-09-18,0010435972,2423.5,4
2024-09-23,0010435972,1492.75,1
2024-09-25,0010435972,990.5,1
2024-09-30,0010435972,2430.5,2
2024-10-03,0010435972,2023.0,2
2024-10-04,0010435972,1492.75,1
2024-10-14,0010435972,2728.5,2
2024-10-24,0010435972,853.0,1
2024-10-28,0010435972,483.0,1
2024-11-04,0010435972,5065.0,4
2024-11-05,0010435972,1913.5,1
2024-11-12,0010435972,1279.5,1
2024-11-15,0010435972,2015.25,2
2024-11-19,0010435972,1279.5,1
2024-11-20,0010435972,2132.5,1
2024-11-25,0010435972,1913.5,1
2024-11-26,0010435972,483.0,1
2024-12-02,0010435972,3234.5,3
2024-12-09,0010435972,5561.5,5
2024-12-10,0010435972,872.75,2
2024-12-16,0010435972,2132.5,1
2024-12-17,0010435972,4904.75,1
2024-12-18,0010435972,495.25,1
2024-12-23,0010435972,4994.95,3
2024-12-26,0010435972,2184.25,2
2023-01-23,0010498628,835.0,1
2023-01-30,0010498628,425.5,1
2023-02-06,0010498628,1203.5,2
2023-02-23,0010498628,737.0,1
2023-02-27,0010498628,149.75,1
2023-03-09,0010498628,1168.0,1
2023-03-13,0010498628,3520.5,3
2023-03-15,0010498628,1195.5,1
2023-04-10,0010498628,323.5,1
2023-04-18,0010498628,1354.5,1
2023-04-26,0010498628,903.0,1
2023-05-12,0010498628,1248.5,2
2023-05-15,0010498628,677.25,1
2023-06-05,0010498628,3333.0,3
2023-06-14,0010498628,225.75,1
2023-06-15,0010498628,451.5,2
2023-06-16,0010498628,451.5,1
2023-06-30,0010498628,1195.5,3
2023-07-03,0010498628,2372.5,3
2023-07-24,0010498628,323.5,1
2023-07-25,0010498628,323.5,1
2023-08-04,0010498628,917.0,1
2023-08-28,0010498628,1575.0,2
2023-09-15,0010498628,252.75,1
2023-09-20,0010498628,1195.5,1
2023-09-21,0010498628,4898.5,5
2023-09-25,0010498628,4898.5,5
2023-09-29,0010498628,-4898.5,5
2023-10-02,0010498628,903.0,1
2023-10-16,0010498628,252.75,1
2023-10-23,0010498628,903.0,1
2023-10-24,0010498628,398.5,1
2023-10-30,0010498628,3612.0,1
2023-10-31,0010498628,917.0,1
2023-11-21,0010498628,2751.0,1
2023-11-24,0010498628,2391.0,1
2023-11-27,0010498628,2521.5,2
2024-02-20,0010498628,323.5,1
2024-03-12,0010498628,534.0,1
2024-04-01,0010498628,426.5,1
2024-04-05,0010498628,724.5,1
2024-04-08,0010498628,495.25,1
2024-04-11,0010498628,1209.0,2
2024-04-16,0010498628,966.0,1
2024-05-01,0010498628,213.25,1
2024-05-02,0010498628,1819.0,3
2024-05-06,0010498628,534.0,1
2024-05-14,0010498628,966.0,1
2024-05-20,0010498628,1279.5,1
2024-05-28,0010498628,1449.0,1
